GroupID,PiecesA,PiecesB,Packings,Islands,MaxEstimatedDiameter,StartStateA,StartStateB,EndStateA,EndStateB,TimeTaken(ms)
1640/11929,2I90/2I/2I/2I/0/0,2I/3I/0/0/3L/2I,2636064,16266,54,0 0 0 0 | 1 1 2 4 | 0 3 2 4 | 0 3 0 0,0 0 1 0 | 2 6 1 0 | 2 6 5 0 | 2 0 5 5,0 0 0 0 | 1 1 2 3 | 0 4 2 3 | 0 4 0 0,0 0 1 0 | 2 6 1 0 | 2 6 5 0 | 2 0 5 5,7355.94925
1636/11930,2I90/2I/2I/2I/0/0,3L180/3L/0/0/2I/2I,3125952,14581,52,0 0 0 0 | 1 1 3 0 | 0 4 3 2 | 0 4 0 2,1 1 0 0 | 0 1 2 0 | 6 5 2 2 | 6 5 0 0,0 0 0 0 | 1 1 4 0 | 0 3 4 2 | 0 3 0 2,1 1 0 0 | 0 1 2 0 | 5 6 2 2 | 5 6 0 0,9358.213667
1637/11930,2I90/2I/2I/2I/0/0,0/3L/3L/0/2I/2I,2348352,14486,59,0 3 0 0 | 0 3 0 0 | 4 1 1 2 | 4 0 0 2,3 0 0 0 | 3 3 0 5 | 0 6 2 5 | 0 6 2 2,0 3 0 0 | 0 3 0 0 | 4 1 1 2 | 4 0 0 2,3 0 0 0 | 3 3 0 6 | 0 5 2 6 | 0 5 2 2,6946.631083
1635/11929,2I90/2I/2I/2I/0/0,3L180/2I/0/0/3L/2I,3125952,15697,76,0 0 2 0 | 0 0 2 3 | 0 0 4 3 | 1 1 4 0,0 0 5 0 | 2 6 5 5 | 2 6 1 1 | 0 0 0 1,0 0 2 0 | 0 0 2 4 | 0 0 3 4 | 1 1 3 0,0 0 5 0 | 2 6 5 5 | 2 6 1 1 | 0 0 0 1,9278.718042
1635/11930,2I90/2I/2I/2I/0/0,3L270/3L/0/0/2I/2I,2581632,15566,62,0 0 0 3 | 0 1 1 3 | 2 0 0 4 | 2 0 0 4,0 1 1 5 | 2 1 6 5 | 2 2 6 0 | 0 0 0 0,0 0 0 4 | 0 1 1 4 | 2 0 0 3 | 2 0 0 3,0 1 1 6 | 2 1 5 6 | 2 2 5 0 | 0 0 0 0,7413.778083
1636/11929,2I90/2I/2I/2I/0/0,3L90/3L/0/0/2I/2I,2348352,16260,52,0 0 0 0 | 1 1 0 2 | 0 4 3 2 | 0 4 3 0,5 0 6 0 | 5 1 6 0 | 1 1 2 0 | 0 0 2 2,0 0 0 0 | 1 1 0 2 | 0 3 4 2 | 0 3 4 0,6 0 5 0 | 6 1 5 0 | 1 1 2 0 | 0 0 2 2,7262.045833
1643/11929,2I90/2I/2I/2I/0/0,0/2I/2I/0/3L/2I90,6283008,15615,77,0 1 1 3 | 0 0 2 3 | 0 4 2 0 | 0 4 0 0,6 6 3 0 | 0 2 3 0 | 0 2 5 0 | 0 0 5 5,0 1 1 2 | 0 0 3 2 | 0 4 3 0 | 0 4 0 0,6 6 2 0 | 0 3 2 0 | 0 3 5 0 | 0 0 5 5,21148.107333
1644/11930,2I90/2I/2I/2I/0/0,2I/3L/0/0/2I90/2I,6283008,13940,53,0 0 1 1 | 4 0 0 3 | 4 0 2 3 | 0 0 2 0,5 5 0 0 | 6 0 1 0 | 6 2 1 0 | 0 2 2 0,0 0 1 1 | 3 0 0 4 | 3 0 2 4 | 0 0 2 0,5 5 0 0 | 6 0 1 0 | 6 2 1 0 | 0 2 2 0,20211.734917
1644/11929,2I90/2I/2I/2I/0/0,2I90/3L/0/0/2I/2I,6283008,14435,51,0 0 0 0 | 0 0 2 4 | 3 0 2 4 | 3 1 1 0,6 5 2 0 | 6 5 2 2 | 0 1 1 0 | 0 0 0 0,0 0 0 0 | 4 2 0 3 | 4 2 0 3 | 0 1 1 0,0 2 0 5 | 0 2 2 5 | 0 1 1 6 | 0 0 0 6,20243.082167
1644/11930,2I90/2I/2I/2I/0/0,2I/2I90/0/0/3L/2I,6283008,14215,57,0 1 1 0 | 0 2 0 3 | 0 2 4 3 | 0 0 4 0,2 2 0 0 | 6 5 0 0 | 6 5 5 1 | 0 0 0 1,0 1 1 0 | 0 2 0 4 | 0 2 3 4 | 0 0 3 0,2 2 0 0 | 6 5 0 0 | 6 5 5 1 | 0 0 0 1,19445.835625
1644/11930,2I90/2I/2I/2I/0/0,2I90/2I/0/0/3L/2I,6283008,14763,61,2 0 4 0 | 2 0 4 3 | 0 0 0 3 | 0 1 1 0,0 2 6 0 | 0 2 6 0 | 1 1 5 0 | 0 0 5 5,2 0 3 0 | 2 0 3 4 | 0 0 0 4 | 0 1 1 0,0 2 6 0 | 0 2 6 0 | 1 1 5 0 | 0 0 5 5,20282.720459
1644/11930,2I90/2I/2I/2I/0/0,0/3L/2I/0/2I90/2I,6283008,13455,60,0 0 2 0 | 0 0 2 4 | 0 3 0 4 | 0 3 1 1,0 0 2 0 | 5 5 2 2 | 3 0 6 0 | 3 0 6 0,0 1 1 4 | 0 0 2 4 | 0 3 2 0 | 0 3 0 0,0 0 0 6 | 0 0 2 6 | 3 0 2 2 | 3 5 5 0,20580.336833
1644/11930,2I90/2I/2I/2I/0/0,2I/2I/0/0/3L/2I90,6283008,15973,61,0 3 0 4 | 0 3 2 4 | 0 0 2 0 | 0 1 1 0,0 2 0 0 | 5 2 0 0 | 5 5 0 1 | 0 6 6 1,0 4 0 3 | 0 4 2 3 | 0 0 2 0 | 0 1 1 0,0 2 0 0 | 5 2 0 0 | 5 5 0 1 | 0 6 6 1,20081.824333
1643/11929,2I90/2I/2I/2I/0/0,0/2I90/2I/0/3L/2I,6283008,13874,74,4 0 3 0 | 4 0 3 0 | 0 2 1 1 | 0 2 0 0,0 3 0 0 | 0 3 0 6 | 5 2 2 6 | 5 5 0 0,0 0 4 3 | 0 0 4 3 | 2 1 1 0 | 2 0 0 0,0 6 3 0 | 0 6 3 0 | 2 2 5 0 | 0 0 5 5,20377.249667
1645/11930,2I90/2I/2I/2I/0/0,3L/2I90/0/0/2I/2I,6283008,13769,52,0 1 1 4 | 0 0 2 4 | 0 0 2 3 | 0 0 0 3,0 2 2 0 | 5 1 0 6 | 5 1 1 6 | 0 0 0 0,0 1 1 3 | 0 0 2 3 | 0 0 2 4 | 0 0 0 4,0 2 2 0 | 6 1 0 5 | 6 1 1 5 | 0 0 0 0,20204.991708
1644/11930,2I90/2I/2I/2I/0/0,0/3L/2I90/0/2I/2I,6283008,13206,63,0 4 0 0 | 0 4 2 0 | 0 0 2 3 | 0 1 1 3,0 0 5 0 | 6 2 5 0 | 6 2 2 0 | 0 0 3 3,0 0 0 0 | 0 0 2 4 | 0 3 2 4 | 0 3 1 1,0 0 6 0 | 0 2 6 5 | 0 2 2 5 | 3 3 0 0,20035.587916
1647/11930,2I90/2I/2I/2I/0/0,2I90/2I/0/0/3I/2I,6811776,15496,51,0 0 0 2 | 0 0 3 2 | 0 0 3 4 | 0 1 1 4,0 0 5 0 | 6 2 5 0 | 6 2 5 0 | 0 0 1 1,0 0 0 2 | 0 0 4 2 | 0 0 4 3 | 0 1 1 3,0 0 5 0 | 6 2 5 0 | 6 2 5 0 | 0 0 1 1,21814.177083
1644/11929,2I90/2I/2I/2I/0/0,3L/2I/0/0/2I90/2I,6283008,13883,87,3 2 0 0 | 3 2 0 0 | 4 0 0 0 | 4 1 1 0,6 5 5 0 | 6 0 1 0 | 0 2 1 1 | 0 2 0 0,4 2 0 0 | 4 2 0 0 | 3 0 0 0 | 3 1 1 0,6 5 5 0 | 6 0 1 0 | 0 2 1 1 | 0 2 0 0,20642.59075
1647/11930,2I90/2I/2I/2I/0/0,3I/2I/0/0/2I90/2I,6811776,11426,53,0 0 0 4 | 0 0 2 4 | 3 0 2 0 | 3 1 1 0,6 5 5 1 | 6 2 0 1 | 0 2 0 1 | 0 0 0 0,0 0 0 3 | 0 0 2 3 | 4 0 2 0 | 4 1 1 0,6 5 5 1 | 6 2 0 1 | 0 2 0 1 | 0 0 0 0,22658.472
1648/11929,2I90/2I/2I/2I/0/0,0/2I/2I/0/3L/2I,7138368,9831,56,0 0 0 3 | 0 1 1 3 | 0 0 2 4 | 0 0 2 4,0 6 2 0 | 5 6 2 0 | 5 5 3 0 | 0 0 3 0,0 3 0 0 | 0 3 1 1 | 0 2 4 0 | 0 2 4 0,6 2 0 0 | 6 2 5 0 | 3 0 5 5 | 3 0 0 0,24059.005125
1648/11930,2I90/2I/2I/2I/0/0,0/2I90/2I/0/2I90/2I,14105664,7324,65,3 1 1 4 | 3 0 0 4 | 0 0 2 0 | 0 0 2 0,0 0 6 0 | 0 3 6 0 | 0 3 0 0 | 2 2 5 5,0 0 0 2 | 0 3 4 2 | 0 3 4 0 | 0 1 1 0,6 0 0 0 | 6 2 2 0 | 5 5 3 0 | 0 0 3 0,54684.153166
1647/11929,2I90/2I/2I/2I/0/0,0/2I/2I/0/2I90/2I90,14105664,7035,65,0 3 1 1 | 4 3 2 0 | 4 0 2 0 | 0 0 0 0,0 2 0 0 | 0 2 5 5 | 6 6 3 0 | 0 0 3 0,0 3 1 1 | 4 3 2 0 | 4 0 2 0 | 0 0 0 0,0 2 0 0 | 0 2 6 6 | 5 5 3 0 | 0 0 3 0,55881.270458
1649/11930,2I90/2I/2I/2I/0/0,2I/2I/0/0/3L/2I,7138368,10243,57,0 0 3 0 | 0 0 3 2 | 1 1 4 2 | 0 0 4 0,5 0 2 0 | 5 5 2 0 | 0 6 1 0 | 0 6 1 0,0 0 4 0 | 0 0 4 2 | 1 1 3 2 | 0 0 3 0,5 0 2 0 | 5 5 2 0 | 0 6 1 0 | 0 6 1 0,23267.489458
1649/11930,2I90/2I/2I/2I/0/0,3L/2I/0/0/2I/2I,7138368,10388,51,0 0 0 0 | 0 2 1 1 | 0 2 4 3 | 0 0 4 3,0 1 0 2 | 5 1 1 2 | 5 0 6 0 | 0 0 6 0,0 0 0 0 | 0 2 1 1 | 0 2 3 4 | 0 0 3 4,0 1 0 2 | 6 1 1 2 | 6 0 5 0 | 0 0 5 0,24586.079042
1648/11929,2I90/2I/2I/2I/0/0,0/3L/2I/0/2I/2I,7138368,9620,61,0 0 0 0 | 0 0 2 4 | 0 3 2 4 | 0 3 1 1,0 5 0 0 | 2 5 3 6 | 2 2 3 6 | 0 0 0 0,0 0 0 0 | 0 0 2 4 | 0 3 2 4 | 0 3 1 1,0 6 0 0 | 2 6 3 5 | 2 2 3 5 | 0 0 0 0,24718.29175
1649/11930,2I90/2I/2I/2I/0/0,2I/3L/0/0/2I/2I,7138368,10205,52,0 2 0 3 | 0 2 0 3 | 0 1 1 4 | 0 0 0 4,0 5 0 0 | 0 5 2 0 | 1 6 2 2 | 1 6 0 0,0 2 0 3 | 0 2 0 3 | 0 1 1 4 | 0 0 0 4,0 6 0 0 | 0 6 2 0 | 1 5 2 2 | 1 5 0 0,24601.706959
1654/11930,2I/2I/2I/2I/0/0,3L/2I90/0/0/2I90/2I90,8592480,7614,51,0 0 0 2 | 4 0 1 2 | 4 3 1 0 | 0 3 0 0,0 0 1 0 | 0 0 1 1 | 0 2 2 0 | 6 6 5 5,0 0 0 2 | 4 0 1 2 | 4 3 1 0 | 0 3 0 0,0 0 1 0 | 0 0 1 1 | 0 2 2 0 | 5 5 6 6,31070.43225
1651/11929,2I/2I/2I/2I/0/0,3L/2I90/0/0/3L/2I90,2826720,14058,53,0 0 1 0 | 0 2 1 4 | 0 2 3 4 | 0 0 3 0,0 5 2 2 | 1 5 5 0 | 1 1 6 6 | 0 0 0 0,0 0 1 0 | 0 2 1 3 | 0 2 4 3 | 0 0 4 0,0 5 2 2 | 1 5 5 0 | 1 1 6 6 | 0 0 0 0,8492.474625
1660/11930,2I/2I/2I/2I/0/0,2I90/2I90/0/0/3L/2I,7562880,11788,55,0 0 0 0 | 0 1 0 4 | 2 1 3 4 | 2 0 3 0,1 1 0 0 | 0 6 5 0 | 0 6 5 5 | 2 2 0 0,4 0 0 0 | 4 1 0 0 | 2 1 3 0 | 2 0 3 0,1 1 5 0 | 0 0 5 5 | 0 0 6 0 | 2 2 6 0,25798.910292
1656/11929,2I/2I/2I/2I/0/0,3L/2I/0/0/3L/2I90,2480400,16521,58,0 4 0 0 | 1 4 2 3 | 1 0 2 3 | 0 0 0 0,2 0 0 0 | 2 1 6 6 | 5 1 1 0 | 5 5 0 0,0 3 0 0 | 1 3 2 4 | 1 0 2 4 | 0 0 0 0,2 0 0 0 | 2 1 6 6 | 5 1 1 0 | 5 5 0 0,6981.5855
1663/11930,2I/2I/2I/2I/0/0,3L/2I/0/0/3L/2I,2826720,14275,57,3 0 0 0 | 3 4 1 0 | 2 4 1 0 | 2 0 0 0,1 0 0 0 | 1 1 2 0 | 0 5 2 6 | 0 5 5 6,4 0 0 0 | 4 3 1 0 | 2 3 1 0 | 2 0 0 0,1 0 0 0 | 1 1 2 0 | 0 5 2 6 | 0 5 5 6,8577.907666
1667/11929,2I/2I/2I/2I/0/0,2I/2I/0/0/3L/2I,8592480,8401,51,0 0 1 0 | 4 0 1 0 | 4 3 2 0 | 0 3 2 0,5 0 0 0 | 5 5 1 6 | 2 0 1 6 | 2 0 0 0,0 3 1 0 | 0 3 1 4 | 0 0 2 4 | 0 0 2 0,5 0 0 0 | 5 5 1 0 | 2 6 1 0 | 2 6 0 0,30964.435959
1668/11929,2I/2I/2I/2I/0/0,2I90/2I/0/0/2I/2I,18195840,6312,52,0 0 4 1 | 2 0 4 1 | 2 0 3 0 | 0 0 3 0,5 0 0 0 | 5 1 1 0 | 6 2 0 0 | 6 2 0 0,0 0 3 1 | 2 0 3 1 | 2 0 4 0 | 0 0 4 0,6 0 0 0 | 6 1 1 0 | 5 2 0 0 | 5 2 0 0,74715.023584
1663/11930,2I/2I/2I/2I/0/0,3L90/2I/0/0/3L/2I,2826720,13749,51,0 3 0 0 | 1 3 2 0 | 1 4 2 0 | 0 4 0 0,6 5 0 0 | 6 5 5 0 | 2 0 1 0 | 2 1 1 0,0 4 0 0 | 1 4 2 0 | 1 3 2 0 | 0 3 0 0,6 5 0 0 | 6 5 5 0 | 2 0 1 0 | 2 1 1 0,8529.640542
1668/11930,2I/2I/2I/2I/0/0,3L/2I/0/0/2I/2I,8592480,8932,54,3 0 0 0 | 3 4 0 0 | 1 4 0 2 | 1 0 0 2,0 0 0 0 | 5 0 2 0 | 5 1 2 6 | 0 1 1 6,4 0 0 0 | 4 3 0 0 | 1 3 0 2 | 1 0 0 2,0 0 0 0 | 6 0 2 0 | 6 1 2 5 | 0 1 1 5,32634.221125
1693/11930,3L180/3L90/3L/1/0/0,3L180/3L/0/0/2I90/2I,474810,12676,54,0 1 1 0 | 0 0 1 4 | 0 2 3 0 | 2 2 3 3,0 1 1 0 | 5 5 1 6 | 2 0 0 6 | 2 2 0 0,0 0 1 1 | 0 2 0 1 | 2 2 3 0 | 0 4 3 3,0 0 1 1 | 2 5 5 1 | 2 2 0 6 | 0 0 0 6,1042.140417
1783/11929,3L180/3L90/3L/1/0/0,0/0/3L/3L180/2I/2I,534660,20288,53,1 1 0 2 | 4 1 2 2 | 0 3 0 0 | 0 3 3 0,0 0 0 0 | 4 4 0 5 | 6 4 3 5 | 6 0 3 3,1 1 0 2 | 4 1 2 2 | 0 3 0 0 | 0 3 3 0,0 0 0 0 | 4 4 0 6 | 5 4 3 6 | 5 0 3 3,1270.979584
1785/11929,3L180/3L90/3L/1/0/0,0/3L180/2I/0/3L/2I,534660,15437,51,0 3 1 1 | 0 3 3 1 | 0 2 0 0 | 2 2 4 0,5 0 3 0 | 5 5 3 6 | 0 2 2 6 | 0 0 2 0,0 3 1 1 | 4 3 3 1 | 0 2 0 0 | 2 2 0 0,5 0 3 0 | 5 5 3 6 | 0 2 2 6 | 0 0 2 0,1423.206791
1786/11929,3L180/3L90/3L/1/0/0,2I/2I/0/0/3L180/3L,534660,20071,51,3 0 4 0 | 3 3 1 1 | 0 2 0 1 | 2 2 0 0,0 0 6 0 | 0 1 6 6 | 2 1 5 5 | 2 0 0 5,0 1 1 0 | 3 0 1 0 | 3 3 2 0 | 4 2 2 0,1 6 0 0 | 1 6 6 0 | 0 2 5 5 | 0 2 0 5,1105.758292
1851/11930,3L180/3L90/3L/1/0/0,0/2I/0/3L270/2I90/2I,1074640,24356,55,0 0 0 2 | 1 1 2 2 | 3 1 0 0 | 3 3 4 0,0 0 2 0 | 5 5 2 0 | 0 4 4 6 | 0 4 0 6,0 0 0 2 | 1 1 2 2 | 3 1 0 0 | 3 3 4 0,0 0 2 6 | 0 0 2 6 | 0 4 4 0 | 0 4 5 5,2543.170583
1861/11930,3L180/3L90/3L/1/0/0,0/0/3L90/2I90/2I/2I,1074640,25169,63,0 3 0 0 | 4 3 3 0 | 0 2 1 1 | 2 2 0 1,0 0 0 3 | 4 4 3 3 | 0 5 6 0 | 0 5 6 0,0 3 0 0 | 4 3 3 0 | 0 2 1 1 | 2 2 0 1,0 0 0 3 | 4 4 3 3 | 0 6 5 0 | 0 6 5 0,2636.01525
1858/11930,3L180/3L90/3L/1/0/0,2I/0/0/3L180/2I90/2I,1074640,23870,61,3 0 0 0 | 3 3 1 1 | 0 4 2 1 | 0 2 2 0,0 6 5 5 | 0 6 0 1 | 4 4 0 1 | 0 4 0 0,0 0 4 2 | 1 1 2 2 | 3 1 0 0 | 3 3 0 0,0 4 4 0 | 0 1 4 0 | 6 1 0 0 | 6 5 5 0,2470.4125
1850/11929,3L180/3L90/3L/1/0/0,0/0/3L270/2I90/2I/2I,1074640,25161,51,0 2 1 1 | 2 2 4 1 | 0 3 0 0 | 0 3 3 0,3 3 6 0 | 3 0 6 0 | 5 0 0 0 | 5 4 4 0,0 2 1 1 | 2 2 4 1 | 0 3 0 0 | 0 3 3 0,3 3 0 0 | 3 0 0 0 | 6 0 0 5 | 6 4 4 5,2699.40425
1850/11930,3L180/3L90/3L/1/0/0,0/0/2I90/2I/3L270/2I,1074640,28098,64,0 4 0 0 | 1 1 0 2 | 3 1 2 2 | 3 3 0 0,0 0 4 6 | 0 0 4 6 | 0 0 5 5 | 3 3 5 0,4 0 0 0 | 3 0 1 1 | 3 3 2 1 | 0 2 2 0,0 4 0 0 | 0 4 5 5 | 3 3 5 6 | 0 0 0 6,2376.362542
1853/11929,3L180/3L90/3L/1/0/0,2I90/0/0/2I/3L270/2I,1074640,28119,64,0 0 0 0 | 3 4 1 1 | 3 3 2 1 | 0 2 2 0,5 5 0 0 | 5 4 0 0 | 6 4 1 1 | 6 0 0 0,3 0 0 0 | 3 3 4 0 | 0 2 1 1 | 2 2 0 1,0 0 0 0 | 5 5 4 6 | 5 0 4 6 | 0 0 1 1,2270.039
1863/11930,3L180/3L90/3L/1/0/0,2I/0/0/2I/3L90/2I90,1074640,30381,59,0 2 0 0 | 2 2 1 1 | 0 4 3 1 | 0 0 3 3,0 5 0 0 | 5 5 0 1 | 0 4 0 1 | 0 4 6 6,0 0 3 4 | 1 1 3 3 | 0 1 2 0 | 0 2 2 0,0 0 0 4 | 0 1 0 4 | 0 1 0 5 | 6 6 5 5,2432.553667
1855/11929,3L180/3L90/3L/1/0/0,0/0/2I90/3L180/2I/2I,1074640,25873,58,0 3 4 0 | 0 3 3 2 | 1 1 2 2 | 0 1 0 0,0 4 4 5 | 3 3 4 5 | 0 0 0 6 | 0 0 0 6,0 3 4 0 | 0 3 3 2 | 1 1 2 2 | 0 1 0 0,0 4 4 6 | 3 3 4 6 | 0 0 0 5 | 0 0 0 5,2582.700291
1853/11930,3L180/3L90/3L/1/0/0,2I/2I/0/0/3L270/2I90,1074640,20872,76,0 0 1 1 | 3 0 0 1 | 3 3 2 4 | 0 2 2 0,6 6 1 0 | 5 5 1 0 | 5 2 0 0 | 0 2 0 0,3 1 1 4 | 3 3 1 2 | 0 0 2 2 | 0 0 0 0,0 1 0 0 | 0 1 2 0 | 5 5 2 0 | 5 6 6 0,2683.261459
1856/11930,3L180/3L90/3L/1/0/0,0/2I/0/3L180/2I90/2I,1074640,24362,51,0 1 1 0 | 0 2 1 0 | 2 2 3 4 | 0 0 3 3,5 5 6 0 | 2 0 6 0 | 2 0 4 4 | 0 0 0 4,0 0 0 2 | 0 4 2 2 | 3 1 1 0 | 3 3 1 0,0 0 2 0 | 4 4 2 6 | 0 4 0 6 | 0 5 5 0,2589.64125
1860/11929,3L180/3L90/3L/1/0/0,0/0/2I/3L90/2I90/2I,1074640,24014,51,0 1 1 0 | 0 4 1 2 | 0 3 2 2 | 0 3 3 0,0 4 0 0 | 4 4 5 5 | 0 3 6 0 | 0 3 6 0,3 1 1 0 | 3 3 1 4 | 0 0 2 0 | 0 2 2 0,3 0 0 4 | 3 0 4 4 | 5 5 6 0 | 0 0 6 0,2737.855
1869/11930,3L180/3L90/3L/1/0/0,2I/2I/0/0/3L/2I90,1074640,20871,52,3 0 4 0 | 3 3 1 1 | 0 2 0 1 | 2 2 0 0,0 0 5 0 | 0 1 5 5 | 2 1 0 0 | 2 6 6 0,0 1 1 0 | 3 0 1 0 | 3 3 2 0 | 4 2 2 0,1 5 0 0 | 1 5 5 0 | 0 2 6 6 | 0 2 0 0,2764.562792
1852/11929,3L180/3L90/3L/1/0/0,2I/0/0/2I/3L270/2I90,1074640,30421,55,0 0 4 0 | 3 0 1 1 | 3 3 2 1 | 0 2 2 0,0 0 4 0 | 6 6 4 1 | 5 5 0 1 | 5 0 0 0,0 0 4 2 | 1 1 2 2 | 0 1 3 0 | 0 0 3 3,0 0 4 0 | 0 1 4 0 | 0 1 5 5 | 6 6 5 0,2133.785208
1855/11929,3L180/3L90/3L/1/0/0,0/0/2I90/2I/3L180/2I,1074640,28056,51,1 1 0 0 | 3 1 0 0 | 3 3 2 0 | 0 2 2 4,0 6 5 5 | 0 6 0 5 | 3 3 0 4 | 0 0 0 4,0 0 0 0 | 1 1 4 2 | 3 1 2 2 | 3 3 0 0,0 0 4 6 | 0 0 4 6 | 0 0 5 5 | 3 3 0 5,2552.689542
1857/11929,3L180/3L90/3L/1/0/0,0/3L180/2I/0/2I90/2I,1074640,16130,51,0 3 1 1 | 0 3 3 1 | 0 2 0 0 | 2 2 4 0,0 0 3 0 | 5 5 3 6 | 0 2 2 6 | 0 0 2 0,0 3 1 1 | 4 3 3 1 | 0 2 0 0 | 2 2 0 0,0 0 3 0 | 5 5 3 6 | 0 2 2 6 | 0 0 2 0,2599.709375
1850/11930,3L180/3L90/3L/1/0/0,0/0/2I90/3L270/2I/2I,1074640,25820,59,3 0 0 0 | 3 3 1 1 | 0 2 4 1 | 2 2 0 0,0 0 0 6 | 3 3 0 6 | 0 4 4 5 | 0 4 0 5,3 0 0 0 | 3 3 1 1 | 0 2 4 1 | 2 2 0 0,0 0 0 5 | 3 3 0 5 | 0 4 4 6 | 0 4 0 6,2636.402042
1861/11929,3L180/3L90/3L/1/0/0,0/2I/0/3L90/2I90/2I,1074640,24352,56,0 3 1 1 | 0 3 3 1 | 0 2 0 4 | 2 2 0 0,6 5 5 0 | 6 0 0 4 | 0 2 4 4 | 0 2 0 0,0 1 1 0 | 0 4 1 2 | 0 3 2 2 | 0 3 3 0,0 4 0 0 | 4 4 0 2 | 0 6 0 2 | 0 6 5 5,2731.160292
1853/11930,3L180/3L90/3L/1/0/0,2I/0/0/3L270/2I90/2I,1074640,23857,51,0 0 2 0 | 0 2 2 0 | 1 1 3 4 | 0 1 3 3,5 5 6 0 | 0 0 6 0 | 1 0 4 4 | 1 0 4 0,0 2 0 0 | 2 2 3 4 | 1 1 3 3 | 0 1 0 0,0 5 5 0 | 0 0 4 4 | 1 0 4 6 | 1 0 0 6,2659.372292
1872/11930,3L180/3L90/3L/1/0/0,0/2I/2I90/0/3I90/2I,978880,18262,56,3 0 4 0 | 3 3 1 1 | 0 0 2 1 | 0 2 2 0,3 3 0 0 | 5 5 5 6 | 0 2 0 6 | 0 2 0 0,0 0 0 0 | 1 1 4 2 | 3 1 2 2 | 3 3 0 0,6 0 0 0 | 6 0 2 0 | 3 3 2 0 | 5 5 5 0,2343.273875
1854/11930,3L180/3L90/3L/1/0/0,3L270/0/0/2I/2I90/2I,1074640,23257,59,3 4 0 0 | 3 3 0 0 | 0 2 1 1 | 2 2 0 1,6 4 0 0 | 6 4 5 5 | 0 0 1 1 | 0 0 1 0,3 1 1 0 | 3 3 1 2 | 4 0 2 2 | 0 0 0 0,0 1 1 6 | 0 1 0 6 | 4 5 5 0 | 4 0 0 0,2556.781042
1855/11930,3L180/3L90/3L/1/0/0,0/0/2I/3L180/2I90/2I,1074640,24028,51,0 3 1 1 | 0 3 3 1 | 0 4 2 0 | 0 2 2 0,6 3 0 0 | 6 3 5 5 | 4 4 0 0 | 0 4 0 0,0 1 1 0 | 3 0 1 0 | 3 3 2 4 | 0 2 2 0,5 5 6 0 | 3 0 6 0 | 3 0 4 4 | 0 0 0 4,2481.863125
1857/11930,3L180/3L90/3L/1/0/0,0/2I90/0/2I/3L180/2I,1074640,28753,53,1 1 0 4 | 3 1 0 2 | 3 3 2 2 | 0 0 0 0,0 6 4 0 | 0 6 4 0 | 5 5 2 2 | 0 5 0 0,1 1 0 0 | 3 1 0 4 | 3 3 2 0 | 0 2 2 0,0 0 0 0 | 5 5 4 0 | 6 5 4 0 | 6 2 2 0,2561.746125
1867/11929,3L180/3L90/3L/1/0/0,0/2I90/2I/0/3L/2I,1074640,19450,51,0 3 1 1 | 0 3 3 1 | 0 2 0 0 | 2 2 4 0,5 0 3 0 | 5 5 3 6 | 0 2 2 6 | 0 0 0 0,0 3 1 1 | 4 3 3 1 | 0 2 0 0 | 2 2 0 0,5 0 3 0 | 5 5 3 6 | 0 2 2 6 | 0 0 0 0,2541.325375
1858/11930,3L180/3L90/3L/1/0/0,2I/0/0/2I/3L180/2I90,1074640,30402,54,0 0 2 0 | 0 2 2 0 | 3 4 1 1 | 3 3 0 1,5 5 0 0 | 0 5 6 6 | 0 4 0 1 | 0 4 0 1,4 2 1 1 | 2 2 3 1 | 0 0 3 3 | 0 0 0 0,4 0 0 1 | 4 0 0 1 | 5 5 6 6 | 0 5 0 0,2489.050042
1868/11929,3L180/3L90/3L/1/0/0,2I/0/0/3L/2I90/2I,1074640,23885,51,3 4 0 2 | 3 3 2 2 | 0 1 1 0 | 0 0 1 0,0 4 0 0 | 6 4 4 0 | 6 0 1 0 | 5 5 1 0,0 3 4 0 | 0 3 3 2 | 1 1 2 2 | 0 1 0 0,0 0 4 0 | 5 5 4 4 | 0 1 6 0 | 0 1 6 0,2763.97975
1879/11929,3L180/3L90/3L/1/0/0,2I/2I90/0/0/3I/2I,1165080,18825,59,1 1 0 0 | 0 1 0 2 | 4 3 2 2 | 0 3 3 0,1 0 0 0 | 1 5 2 2 | 6 5 0 0 | 6 5 0 0,1 1 0 0 | 3 1 0 0 | 3 3 2 0 | 4 2 2 0,1 0 0 5 | 1 0 0 5 | 6 2 2 5 | 6 0 0 0,3042.175375
1890/11930,3L180/3L90/3L/1/0/0,0/2I/0/2I/3L/2I,1220940,24566,64,4 0 1 1 | 3 0 0 1 | 3 3 2 0 | 0 2 2 0,0 4 6 0 | 0 4 6 0 | 0 2 5 0 | 0 2 5 5,3 1 1 0 | 3 3 1 2 | 4 0 2 2 | 0 0 0 0,5 0 0 0 | 5 5 2 6 | 0 4 2 6 | 0 4 0 0,2981.472209
1861/11930,3L180/3L90/3L/1/0/0,0/0/2I90/2I/3L90/2I,1074640,28068,57,3 0 0 0 | 3 3 1 1 | 0 2 4 1 | 2 2 0 0,0 0 0 5 | 3 3 5 5 | 0 6 4 0 | 0 6 4 0,4 2 0 0 | 2 2 3 0 | 1 1 3 3 | 0 1 0 0,4 0 0 5 | 4 6 5 5 | 0 6 3 3 | 0 0 0 0,2489.442791
